name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,created_at
Lenovo IdeaPad 3 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Laptop,51990,76890,32% off,5,0,4.4,"['Intel Core i5 Processor (12th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '2 Year Onsite Warranty']",2022-09-24 23:33:35.868369+05:30
Infinix X1 Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/128 MB Graphics) XL12 Thin and ...,46890,69999,33% off,115,17,4.3,"['Intel Core i7 Processor (10th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']",2022-09-24 23:33:35.868369+05:30
Infinix INBook X1 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL11 Thin and Light Laptop,28990,49999,42% off,5310,952,4.3,"['Intel Core i3 Processor (10th Gen)', '8 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '256 GB SSD', '35.56 cm (14 inch) Display', '1 Year Onsite Warranty']",2022-09-24 23:33:35.868369+05:30
Lenovo Legion 5 Ryzen 7 Octa Core AMD R7-5800H - (16 GB/2 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA ...,129890,181890,28% off,14,3,4.6,"['AMD Ryzen 7 Octa Core Processor', '16 GB DDR4 RAM', '64 bit Windows 10 Operating System', '2 TB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office Home and Student 2019', '1 Year Warranty + 1 Year Legion Ultimate Support + 1 Year ADP']",2022-09-24 23:33:35.868369+05:30
ASUS VivoBook 15 Ryzen 3 Dual Core AMD R3-3250U - (4 GB/256 GB SSD/Windows 10 Home) M515DA-BQ312TS Thi...,31256,42990,27% off,3477,454,4.3,"['AMD Ryzen 3 Dual Core Processor', '4 GB DDR4 RAM', '64 bit Windows 10 Operating System', '256 GB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office Home and Student 2019, Splendid (All models), Tru2Life (Intel Platform Models), Link to MyASUS (All Models, Bluetooth Needed)', '1 Year Onsite Warranty']",2022-09-24 23:33:35.869369+05:30
Infinix X1 Slim Series Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,36890,59999,38% off,294,50,4.2,"['Intel Core i5 Processor (10th Gen)', '8 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', 'NA', '1 Year Onsite Warranty']",2022-09-24 23:33:35.869369+05:30
Lenovo IdeaPad 3 Chromebook Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) ideapad 3 cb 11igl...,13990,24840,43% off,922,108,3.5,"['Intel Celeron Dual Core Processor', '4 GB LPDDR4 RAM', 'Chrome Operating System', '29.46 cm (11.6 Inch) Display', '1 Year Onsite�Warranty']",2022-09-24 23:33:35.869369+05:30
ASUS VivoBook Flip 14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) TP470EA-EC512WS 2 in 1 Lapt...,62990,82990,24% off,10,0,4.8,"['Intel Core i5 Processor (11th Gen)', '8 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Touchscreen Display', '1 Year onsite warranty']",2022-09-24 23:33:35.870369+05:30
ASUS Vivobook Gaming Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce ...,65890,88990,25% off,61,5,4.3,"['Intel Core i7 Processor (10th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Onsite Warranty']",2022-09-24 23:33:35.870369+05:30
Infinix X1 Slim Series Core i5 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,39890,64999,38% off,57,17,4,"['Intel Core i5 Processor (10th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', 'NA', '1 Year Onsite Warranty']",2022-09-24 23:33:35.870369+05:30
DELL Inspiron 3501 Core i3 11th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10) Inspiron 3501 Laptop,40890,47524,13% off,5,1,4.6,"['Intel Core i3 Processor (11th Gen)', '4 GB DDR4 RAM', 'Windows 10 Operating System', '1 TB HDD|256 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year']",2022-09-24 23:33:35.870369+05:30
ASUS Core i3 12th Gen - (8 GB/256 GB SSD/Windows 11 Home) X1502ZA-EJ302WS Laptop,44590,54990,18% off,0,0,0,"['Intel Core i3 Processor (12th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '256 GB SSD', '39.62 cm (15.6 inch) Display', '1 YEAR']",2022-09-24 23:33:35.871369+05:30
ASUS Core i3 11th Gen - (4 GB/256 GB SSD/Windows 11 Home) X415EA-EK302WS Thin and Light Laptop,31880,49990,36% off,87,13,4,"['Intel Core i3 Processor (11th Gen)', '4 GB DDR4 RAM', '64 bit Windows 11 Operating System', '256 GB SSD', '35.56 cm (14 Inch) Display', '1 Year onsite warranty']",2022-09-24 23:33:35.871369+05:30
Infinix X1 Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/128 MB Graphics) XL12 Thin and ...,46890,69999,33% off,115,17,4.3,"['Intel Core i7 Processor (10th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']",2022-09-24 23:33:35.871369+05:30
HP Victus Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/AMD Radeon RX 5500M...,71243,71343,0,0,0,0,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '40.89 cm (16.1 inch) Display', 'HP Documentation, HP e-service, HP BIOS recovery, HP SSRM, HP Smart, HP Jumpstarts', '1 Year Onsite Warranty']",2022-09-24 23:33:35.871369+05:30
ASUS Vivobook Pro Ryzen 9 Octa Core 5900HX - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFor...,94890,149990,36% off,0,0,0,"['AMD Ryzen 9 Octa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']",2022-09-24 23:33:35.872369+05:30
acer Predator Helios 300 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFor...,168990,194999,13% off,0,0,0,"['Intel Core i7 Processor (12th Gen)', '16 GB DDR5 RAM', '64 bit Windows 11 Operating System', '1 TB SSD', '39.62 cm (15.6 Inch) Display', 'Acer Care Center, Acer Product Registration, Planet9, PredatorSense', '1 Year International Travelers Warranty (ITW)']",2022-09-24 23:33:35.872369+05:30
Infinix X1 Slim Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,46890,69999,33% off,72,19,3.7,"['Intel Core i7 Processor (10th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', 'NA', '1 Year Onsite Warranty']",2022-09-24 23:33:35.872369+05:30
ASUS Ryzen 3 Dual Core 7th Gen - (8 GB/256 GB SSD/Windows 11 Home) X512DA-BQ303WS Laptop,29890,49500,39% off,0,0,0,"['AMD Ryzen 3 Dual Core Processor (7th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '256 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year On site Manufacturing warranty']",2022-09-24 23:33:36.847226+05:30
Nokia PureBook S14 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) NKi511TL165S Thin and Light L...,36890,82990,55% off,334,73,4,"['Intel Core i5 Processor (11th Gen)', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', '1 Year Onsite Warranty Commencing from the Date of Purchase']",2022-09-24 23:33:36.847226+05:30
ASUS Vivobook Pro 15 OLED Ryzen 7 Octa Core AMD R7-4800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Grap...,67890,88990,23% off,7,0,3.6,"['AMD Ryzen 7 Octa Core Processor', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']",2022-09-24 23:33:36.847226+05:30
Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lap...,43890,68490,35% off,660,84,4.3,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Office Home and Student 2021', '2 Years Onsite�Warranty']",2022-09-24 23:33:36.847226+05:30
DELL INSPIRON Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) Inspiron 3501 Laptop,42790,48346,11% off,578,56,4,"['Intel Core i3 Processor (10th Gen)', '8 GB DDR4 RAM', 'Windows 10 Operating System', '1 TB HDD', '38.0 cm (14.96 Inch) Display', '1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail']",2022-09-24 23:33:36.848226+05:30
ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 ...,159890,195990,18% off,0,0,0,"['AMD Ryzen 7 Octa Core Processor', '16 GB DDR5 RAM', '64 bit Windows 11 Operating System', '1 TB SSD', '39.62 cm (15.6 inch) Display', '1 Year Onsite Warranty']",2022-09-24 23:33:36.848226+05:30
ASUS Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX GeF...,89890,134990,33% off,0,0,0,"['AMD Ryzen 7 Octa Core Processor', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']",2022-09-24 23:33:36.849228+05:30
Infinix X1 Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/128 MB Graphics) XL12 Thin and ...,46890,69999,33% off,115,17,4.3,"['Intel Core i7 Processor (10th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']",2022-09-24 23:33:36.849228+05:30
DELL Inspiron Ryzen 7 Octa Core 5825U - (16 GB/512 GB SSD/Windows 11 Home) Vostro 5625 Notebook,74590,93766,20% off,0,0,0,"['AMD Ryzen 7 Octa Core Processor', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '40.64 cm (16 Inch) Display', '1 Year Onsite Warranty']",2022-09-24 23:33:36.849228+05:30
ASUS VivoBook K15 OLED (2021) Ryzen 5 Hexa Core AMD R5-5500U - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Ho...,58890,78990,25% off,193,35,4.6,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', 'Windows 10 Operating System', '1 TB HDD|256 GB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office Home & Student 2019', '1 Year Onsite Warranty']",2022-09-24 23:33:36.849228+05:30
MSI Prestige 14 EVO Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) Prestige 14 Evo A11M-436IN T...,63990,93489,31% off,11,4,4.5,"['Intel Core i5 Processor (11th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', 'Cooler Boost 3, Finger Print Security, True Color 2.0, Hi-Res Audio, Nahimic 3, MSI Center', '1 Year On-Site Warranty']",2022-09-24 23:33:36.850226+05:30
Infinix X1 Slim Series Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,36890,59999,38% off,294,50,4.2,"['Intel Core i5 Processor (10th Gen)', '8 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', 'NA', '1 Year Onsite Warranty']",2022-09-24 23:33:36.850226+05:30
Vaio E Series Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) NE15V2IN007P Thin and Light ...,50890,66990,24% off,706,141,4.1,"['AMD Ryzen 5 Quad Core Processor', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office 365', '2 Years Onsite Warranty']",2022-09-24 23:33:36.850226+05:30
ASUS Ryzen 3 Dual Core - (8 GB/256 GB SSD/Windows 11 Home) X512DA-BQ302WS Laptop,29890,49500,39% off,0,0,0,"['AMD Ryzen 3 Dual Core Processor', '8 GB DDR4 RAM', 'Windows 11 Operating System', '256 GB SSD', '39.62 cm (15.6 inch) Display', '1 YEAR']",2022-09-24 23:33:36.851226+05:30
Lenovo Yoga Slim 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14IIL05 Thin and...,63990,113290,43% off,22,3,4,"['Intel Core i5 Processor (10th Gen)', '8 GB LPDDR4X RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', 'Microsoft Office Home and Student 2019', '3 Years Warranty + 1 Year Premium Care + 1 Year ADP']",2022-09-24 23:33:36.851226+05:30
Infinix X1 Slim Series Core i5 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,39890,64999,38% off,57,17,4,"['Intel Core i5 Processor (10th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', 'NA', '1 Year Onsite Warranty']",2022-09-24 23:33:36.851226+05:30
ASUS Zenbook Pro 14 Duo OLED (2022) Touch Panel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/I...,144890,144990,0,0,0,0,"['Intel Core i5 Processor (12th Gen)', '16 GB LPDDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '36.83 cm (14.5 inch) Touchscreen Display', 'Microsoft Office Home & Student 2021', '1 Year Onsite Warranty']",2022-09-24 23:33:36.852226+05:30
ASUS Vivobook Pro 15 OLED Ryzen 7 Octa Core AMD Ryzen™ 7 5800H 5th Gen - (16 GB/1 TB SSD/Windows 10 Ho...,94890,137990,31% off,0,0,0,"['AMD Ryzen 7 Octa Core Processor (5th Gen)', '16 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB SSD', '39.62 cm (15.6 inch) Display', 'Windows 10 Home, Ms-Office Home & Student 2019', '1 Year Onsite Warranty by Asus']",2022-09-24 23:33:36.852226+05:30
Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,58990,93690,37% off,77,9,4.6,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Office Home and Student 2021', '1 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection']",2022-09-24 23:33:36.852226+05:30
Infinix X1 Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/128 MB Graphics) XL12 Thin and ...,46890,69999,33% off,115,17,4.3,"['Intel Core i7 Processor (10th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']",2022-09-24 23:33:36.852226+05:30
MSI Prestige 14 Evo Intel EVO Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) Prestige 14Evo A11...,73990,106990,30% off,4,0,5,"['Intel Core i7 Processor (11th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', 'PCI-e Gen4 SSD?SHIFT?Matrix Display (Extend)?Cooler Boost 3?Thunderbolt 4?Finger Print Security?True Color 2.0?Hi-Res Audio?Nahimic 3? 4-Sided Thin bezel, MSI Cente, Silky Smooth Touchpad, Military-Grade Durability', '1 Year On-Site Warranty']",2022-09-24 23:33:36.853226+05:30
ASUS Ryzen 7 Octa Core AMD R7-5800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX...,94890,141990,33% off,3,0,4.7,"['AMD Ryzen 7 Octa Core Processor', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '1 TB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']",2022-09-24 23:33:36.853226+05:30
Lenovo Legion 5 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX ...,93990,153490,38% off,39,7,4.2,"['Intel Core i7 Processor (11th Gen)', '16 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office Home and Student 2019', '1 Year Onsite�Warranty�+ 1 Year Legion Ultimate Support + 1 Year Accidental Damage Protection']",2022-09-24 23:33:36.853226+05:30
Infinix X1 Slim Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,46890,69999,33% off,72,19,3.7,"['Intel Core i7 Processor (10th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', 'NA', '1 Year Onsite Warranty']",2022-09-24 23:33:36.854226+05:30
ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 Home...,211890,254990,16% off,0,0,0,"['AMD Ryzen 9 Octa Core Processor', '16 GB DDR5 RAM', 'Windows 11 Operating System', '1 TB SSD', '40.64 cm (16 Inch) Touchscreen Display', 'Microsoft Office Home & Student', '1 Year Onsite Warranty']",2022-09-24 23:33:37.629911+05:30
Lenovo Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX G...,56890,80190,29% off,0,0,0,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '1 TB HDD|256 GB SSD', '39.62 cm (15.6 inch) Display', '1 YEAR']",2022-09-24 23:33:37.630911+05:30
ASUS VivoBook Flip 14 Touch Panel Core i3 10th Gen - (4 GB/512 GB SSD/Windows 10 Home) TP412FA-EC372TS...,38990,61990,37% off,649,82,4.3,"['Intel Core i3 Processor (10th Gen)', '4 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '35.56 cm (14 inch) Touchscreen Display', 'My Asus, Splendid, Pre-Installed MS Office Home and Student 2019', '1 Year Onsite Warranty']",2022-09-24 23:33:37.630911+05:30
Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lap...,43890,68490,35% off,660,84,4.3,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Office Home and Student 2021', '2 Years Onsite�Warranty']",2022-09-24 23:33:37.630911+05:30
Infinix INBook X1 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL11 Thin and Light Laptop,37890,59999,36% off,1312,201,4.2,"['Intel Core i5 Processor (10th Gen)', '8 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', '1 year Onsite Warranty']",2022-09-24 23:33:37.630911+05:30
DELL Inspiron Ryzen 7 Octa Core 5825U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 7425 Notebook,85890,116364,26% off,0,0,0,"['AMD Ryzen 7 Octa Core Processor', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Touchscreen Display', '1 Year Onsite Warranty']",2022-09-24 23:33:37.631912+05:30
ASUS Studiobook Pro Core i9 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RT...,219890,219990,0,0,0,0,"['Intel Core i9 Processor (12th Gen)', '16 GB DDR5 RAM', '64 bit Windows 11 Operating System', '1 TB SSD', '40.64 cm (16 inch) Display', '1 Year Onsite Warranty']",2022-09-24 23:33:37.631912+05:30
Infinix X1 Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/128 MB Graphics) XL12 Thin and ...,46890,69999,33% off,115,17,4.3,"['Intel Core i7 Processor (10th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']",2022-09-24 23:33:37.631912+05:30
Lenovo IdeaPad Gaming Ryzen 5 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,65890,83890,21% off,183,18,4.5,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office (Trial Only)', '1 Year Warranty + 1 Year Premium Care + 1 Year ADP']",2022-09-24 23:33:37.632911+05:30
acer Aspire 3 Ryzen 3 Dual Core R33250U - (4 GB/512 GB SSD/Windows 11 Home) A315-23 Notebook,31090,42999,27% off,36,2,4.3,"['AMD Ryzen 3 Dual Core Processor', '4 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year International Travelers Warranty']",2022-09-24 23:33:37.632911+05:30
Lenovo IdeaPad Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) ideapad 3 14ALC6UB Thin and...,48890,67990,28% off,26,5,4,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', 'Microsoft Office 2021 Home & Student', '2 Years Onsite�Warranty']",2022-09-24 23:33:37.632911+05:30
Infinix X1 Slim Series Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,36890,59999,38% off,294,50,4.2,"['Intel Core i5 Processor (10th Gen)', '8 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', 'NA', '1 Year Onsite Warranty']",2022-09-24 23:33:37.633911+05:30
Infinix X1 Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/128 MB Graphics) XL12 Thin and ...,46890,69999,33% off,115,17,4.3,"['Intel Core i7 Processor (10th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']",2022-09-24 23:33:37.633911+05:30
ASUS VivoBook 14 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) X412FA-EK296T Thin and Light Lapt...,51132,58990,13% off,22,3,4.5,"['Intel Core i5 Processor (8th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', 'Tru2Life, Splendid, My Asus', '1 Year Onsite Warranty']",2022-09-24 23:33:37.633911+05:30
MSI Stealth GS66 Core i7 12th Gen - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3...,278990,313990,11% off,0,0,0,"['Intel Core i7 Processor (12th Gen)', '32 GB DDR5 RAM', '64 bit Windows 11 Operating System', '1 TB SSD', '39.62 cm (15.6 Inch) Display', '2 Year On-Site Warranty']",2022-09-24 23:33:37.633911+05:30
Infinix X1 Slim Series Core i5 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,39890,64999,38% off,57,17,4,"['Intel Core i5 Processor (10th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', 'NA', '1 Year Onsite Warranty']",2022-09-24 23:33:37.634911+05:30
HP Pavilion Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) EG2035TU Thin and Light Laptop,71390,83553,14% off,5,0,3.4,"['Intel Core i5 Processor (12th Gen)', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']",2022-09-24 23:33:37.634911+05:30
ASUS Ryzen 7 Octa Core AMD R7-5800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX...,94890,141990,33% off,3,0,4.7,"['AMD Ryzen 7 Octa Core Processor', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '1 TB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']",2022-09-24 23:33:37.634911+05:30
DELL Inspiron Core i5 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,50240,74752,32% off,202,22,4.1,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '256 GB SSD', '39.62 cm (15.6 inch) Display', 'Office Home and Student 2019 included', '1 Year Onsite Warranty']",2022-09-24 23:33:37.634911+05:30
Infinix X1 Slim Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,46890,69999,33% off,72,19,3.7,"['Intel Core i7 Processor (10th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', 'NA', '1 Year Onsite Warranty']",2022-09-24 23:33:37.635911+05:30
HP Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) 15s-GY0501AU Thin and Light Laptop,38899,47267,17% off,3352,355,4.3,"['AMD Ryzen 3 Dual Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '256 GB SSD', '39.62 cm (15.6 inch) Display', 'Office Home and Student 2019 included', '1 Year Onsite Warranty']",2022-09-24 23:33:37.635911+05:30
ASUS ROG Zephyrus M16 (2022) Core i9 12th Gen - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA G...,240990,287990,16% off,0,0,0,"['Intel Core i9 Processor (12th Gen)', '32 GB DDR5 RAM', '64 bit Windows 11 Operating System', '1 TB SSD', '40.64 cm (16 Inch) Display', '1 Year Onsite Warranty']",2022-09-24 23:33:37.635911+05:30
HP 15s Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15s-DU1066TU Thin and Light Laptop,37615,43090,12% off,1140,118,4.1,"['Intel Core i3 Processor (10th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB HDD', '39.62 cm (15.6 Inch) Display', 'Microsoft Office Home and Student 2019, McAfee LiveSafe (30 Day Free Trial), HP Documentation, HP BIOS Recovery, HP Smart', '1 Year Onsite Warranty']",2022-09-24 23:33:37.636912+05:30
Infinix X1 Slim Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,46890,69999,33% off,72,19,3.7,"['Intel Core i7 Processor (10th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', 'NA', '1 Year Onsite Warranty']",2022-09-24 23:33:37.636912+05:30
